"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\SNCF\S00000-0001-640256-TEP40.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3593074c3fe94f5ba29126eaa382f3cc57ebd93a.svgz",Conversion to SVG,1.043,17124 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d39293f9f0c1826076526de0330bc65849248c1d.svgz",Conversion to SVG,0.525,14364 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f39b1181d1a75e58c687083da6c828af0ae11a29.svgz",Conversion to SVG,0.961,9856 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2c30a7d363cff93c79476ab2c01027bd1cca4df8.svgz",Conversion to SVG,0.777,9476 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_969cd212e55d0ade10a9291822370de6c2305982.svgz",Conversion to SVG,0.848,10812 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2f2d6eefa25e85d56816275fd1eae2f651edd2db.svgz",Conversion to SVG,0.193,7316 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\0460006a.dgn","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_0e184445a90285d455eca04141f57a7dca2f609c.svgz",Conversion to SVG,1.024,16876 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\0460000Z.dgn","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d87cbd57e63f333aef2b56a5864cd1abdc0874ad.svgz",Conversion to SVG,0.142,7632 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st floor plan.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_809f25857ffb7bec1e517dc74d012ce90f0b87e5.svgz",Conversion to SVG,0.288,9732 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st floor architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_9bb86b92ea2e87b11a3ae92336fb93c73de4ce94.svgz",Conversion to SVG,0.491,13684 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st floor lighting.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d06ddf2180a6418938055678f94bc428a44d64c7.svgz",Conversion to SVG,0.342,11872 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st floor architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_618a1df7a8b891a58165b1a5059204994cb2f3dd.svgz",Conversion to SVG,0.423,11732 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\DublinCityLimits.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7e58380e6d1a3c099b143a01e3061fc3447cf988.svgz",Conversion to SVG,0.707,17628 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\DublinCityLimits.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_9cd3c7b4abd981762b361630996787f3b2242c00.svgz",Conversion to SVG,0.577,17560 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\03_Mechanical_korean.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_39cf7f1e4a2a9ae6c6a7d570ee066e4921ffd531.svgz",Conversion to SVG,1.698,22576 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_5156dd73bb77efaa41684944c785c75d40514452.svgz",Conversion to SVG,0.398,10736 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st_floor_electrical_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_68ecb68c712bdd31e8acf5005da41720d7b1a4ef.svgz",Conversion to SVG,0.382,11228 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1196000Z.DGN","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7edad2cccf615e4e471f4c79b06d61099cdc6e4f.svgz",Conversion to SVG,0.324,9800 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\AH001_lo.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7ccb739ca6329f66c97d3b46c2e03e15a74dd910.svgz",Conversion to SVG,0.378,11512 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\City_base_map.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_fb55fb66e4ef800158e36e76ab98fb0d402f4c38.svgz",Conversion to SVG,0.199,7444 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\Drawing2.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_a7ddf71a1afd7da0fb19ab582a7e0fd89b5c2677.svgz",Conversion to SVG,0.228,6544 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\City_map.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c8d3501ec00bb870e23d268cb30b62baea98c0e4.svgz",Conversion to SVG,0.811,9300 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\City_map_zoomed.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_1a18d19aa1d6c27e102676c82a48122d9d8ff97a.svgz",Conversion to SVG,0.437,9360 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\hq17-2.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d62cab59d78d9f06a2dd820abfc21481e6024b1d.svgz",Conversion to SVG,0.194,9380 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\agenziazero\torretteprova-01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d984e95ba1b58c00fe6eee4a71ee3ad9684a8c68.svgz",Conversion to SVG,3.2,27296 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\DublinCityLimits.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_b557d0884e96d1f3131cf79dced278dab20c0d61.svgz",Conversion to SVG,0.775,17652 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\civil_example-imperial.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_068d5a2cc3062a97f980e3a0ff2e98bbe67b8318.svgz",Conversion to SVG,0.041,5808 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\DublinCityLimits.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4fe56f60b086e8a0440cbb16f40746c248356c01.svgz",Conversion to SVG,0.632,18016 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\civil_example-imperial.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ba0a2e61c9c721f3dce794a8f732342998d4a22f.svgz",Conversion to SVG,0.029,5884 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\visualization_-_condominium_with_skylight.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c7e009f04604218c77ba9cce1b1b09a74cec1333.svgz",Conversion to SVG,104.721,23076 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\hq17.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3f96e40eb2fb831e8e5a4831a984d478f01121f5.svgz",Conversion to SVG,0.635,11196 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\tests\American Farmhouse 201225 full.pdf","\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\tests\American Farmhouse 201225 full.svg",Conversion to SVG,0.571,11308 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\tests\American Farmhouse 201225 full.pdf","\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\tests\American Farmhouse 201225 full.svg",Conversion to SVG,0.855,11772 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_0a11d197a8aa70db468f746a6e48259908d8d608.svgz",Conversion to SVG,1.336,10488 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\ACellar-minimum.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_feb2353dca48475f3721bdbb82e2f646375ff696.svgz",Conversion to SVG,1.416,14476 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_e7b2f4bd8fa49ab18c49a1d8b0d92eaea387f1ed.svgz",Conversion to SVG,0.953,10992 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_171f1de9dda4c16745bb887dc3b0f14c2707a89e.svgz",Conversion to SVG,1.167,11108 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\A5th Floor.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f17ee772075dda9bd925d3f2b622b06a0a150bef.svgz",Conversion to SVG,5.135,28724 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\A5th Floor.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_52b7ac20f7132c70a32b39106a67968670479bc2.svgz",Conversion to SVG,4.203,30620 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_9a493ac8041bb0471d14a6d4881e5a927d07b330.svgz",Conversion to SVG,0.841,10560 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\A5th Floor.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4cd72455395148cf786a957589c676b2cddce812.svgz",Conversion to SVG,4.47,28696 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\A5th Floor.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f1134c25494f92ad77af59d5b9752f99f029baee.svgz",Conversion to SVG,4.284,29200 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_470e6fe9df896345c5aa7475697130f6677b651c.svgz",Conversion to SVG,1.07,10040 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_dd73f82498a737d3bc0bd7d2cb04d88b00ad6dfe.svgz",Conversion to SVG,0.85,11144 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\hq17_.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_28ccc5a5428d2d5acbaab64a8af54151000c6afa.svgz",Conversion to SVG,0.209,9200 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\civil_example-imperial.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_8b9568ea373b2be39cadf8ad68e519dd1b21f611.svgz",Conversion to SVG,0.049,5884 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\netfiles.de\DublinCityLimits.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_239faea2ddf92bab0a22b1d1711d10a78b177de3.svgz",Conversion to SVG,0.714,17632 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st floor lighting.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c4c4515a6268edc26e530d8183b6ea3a9b305eb1.svgz",Conversion to SVG,0.531,11812 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_912a4307e1150bc6f8739e8979cc82155b9ff213.svgz",Conversion to SVG,0.487,13732 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_14940bc02cb967b3447260cce1ad9725274a4f4d.svgz",Conversion to SVG,7.307,30960 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7d96c489ace4f5585133b852bde0451968a57027.svgz",Conversion to SVG,6.525,25992 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st floor architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_229adb5985465cb3da0c3b15668786dbf1663ab7.svgz",Conversion to SVG,0.46,13680 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st floor lighting.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_b376634208d0e488f259cea6c215bf7c8f949fb6.svgz",Conversion to SVG,0.371,11912 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\Asbestos_drawing_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4bb4d98529fc973d82a5c9caad77389e1941770d.svgz",Conversion to SVG,0.347,10856 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c6ca72e4990192680a4f8f8cb10fe2d7e0c47efe.svgz",Conversion to SVG,6.57,28804 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\SNCF\S00000-0001-640256-TEP40.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d35c99995f21da70719e588d454a2fbc968ba160.svgz",Conversion to SVG,1.195,18960 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st_floor_electrical.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f95daa8cce7c12c2b12a9bc80c3f965937571b9b.svgz",Conversion to SVG,0.379,12044 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\SNCF\S00000-0001-640256-TEP40.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_122aab5a9dedc0f277b81bd4cc8b00634b83e664.svgz",Conversion to SVG,0.858,16160 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\SNCF\S00000-0001-640256-TEP40.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_de3cf63e97836db589429a0d1e1fc6ec9a2e6abc.svgz",Conversion to SVG,1.018,17992 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\matechco.com\Image20250211110634.png","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_b000cb17f9d82cbbb32b6c6239d196ca38885903.svgz",Conversion to SVG,0.037,5032 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_5addc7ea3873a31b53d817ed9d80b1b7576aa4f0.svgz",Conversion to SVG,0.352,10116 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1st floor plan.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_14cdc49c61ceb74d7a92cff0cac464bcc8fb661c.svgz",Conversion to SVG,0.29,9696 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st_floor_electrical.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3b32adde00fb8f8601a265f29a8cb89d4c9c6d24.svgz",Conversion to SVG,0.44,11584 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\drawings\dwg\1st_floor_electrical.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_726f9de5055046c125848c133259d1caeca489d5.svgz",Conversion to SVG,0.37,10564 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_905ec105ce3bbc6df1bf3a3776c34b0e917446dc.svgz",Conversion to SVG,0.949,10872 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_be758369320acf5084153ac6bce8d70d95a66ae1.svgz",Conversion to SVG,0.335,11004 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f50d96474df58c3724c3b624f8a72a64fea26774.svgz",Conversion to SVG,0.172,8736 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_dec072b0f454e653965a8c86569db073be9271e2.svgz",Conversion to SVG,0.2,9368 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_32bb0040506b4ba12e7c1dc73ff9247500d782f0.svgz",Conversion to SVG,0.147,8716 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_993083b56f992318952d2af865db9b148b83dcd4.svgz",Conversion to SVG,0.173,8916 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\engie.it\013-LoStregatto-P00.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_51ea41629aff7179e4c8783e886185c63b6e4e51.svgz",Conversion to SVG,0.264,9888 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-last.svg",Conversion to SVG,1.268,10376 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-last.svg",Conversion to SVG,1.137,10468 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-last.svgz",Conversion to SVG,1.131,10744 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-basic.svgz",Conversion to SVG,1.187,10812 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-last.svgz",Conversion to SVG,1.223,10764 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-basic.svgz",Conversion to SVG,1.153,11168 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\American Farmhouse 201225 full-last-151d.svgz",Conversion to SVG,1.231,10040 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_5e99f136fe16f6a5417de718d05bd213e6c04ede.svgz",Conversion to SVG,0.936,9952 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_764045987b062f8969c0404f3cda4b1d485c19bb.svgz",Conversion to SVG,0.656,9436 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse.cal","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse-cal.svg",Conversion to SVG,0.245,4460 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse.cal","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse-cal.svg",Conversion to SVG,0.248,4520 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse.cal","C:\nodejs\cadviewer-conversion-server-nextgen\\content\custom\hyphen.com\farmhouse\farmhouse-cal-152b2.svg",Conversion to SVG,0.27,4468 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\PAIsample.tif","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_726adb27ba91a76a409773507dc4e9e0da508c4b.svgz",Conversion to SVG,0.156,4808 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\0460000Z.dgn","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2419b2cddee1aa88d37180770e740ea77cc7aef7.svgz",Conversion to SVG,0.286,7740 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\1196000Z.DGN","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_cd8a0212baf9a66e682059c542a0a87e47d32e3a.svgz",Conversion to SVG,0.231,10176 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg_compare_drawings\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_16019d155765543b2524b19098591e1832bc9f67.svgz",Conversion to SVG,0.097,7236 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg_compare_drawings\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_1aaa87dbcd4bc2c09d645eaed27d54216ef89b57.svgz",Conversion to SVG,0.235,10924 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\1196000Z.DGN","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f66de762db720c560088c6a80021b97a1e780860.svgz",Conversion to SVG,0.232,10288 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\03_Mechanical_korean.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_12f5adff64d0d25ce32da8bc47ff4272bc0de27f.svgz",Conversion to SVG,1.782,24004 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_fe9903d7e94608c403a9d13eb698ead142fb9391.svgz",Conversion to SVG,0.511,14260 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\PAIsample.tif","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_14f4ccf9646b24d957691a977de88ef7879698ea.svgz",Conversion to SVG,0.152,4692 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\F-107359-038.tif","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_39c996d7c9a85e6b1cb83febcef08d68f40e8bc4.svgz",Conversion to SVG,0.524,4808 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\dwg_compare_drawings\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_bfc82ae2a8250f656863d1ef4ee02f64d94b613f.svgz",Conversion to SVG,0.111,8400 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\dwg_compare_drawings\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_659911d1b65d572e7da7b5e25ea66e58038b4441.svgz",Conversion to SVG,0.229,9812 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\dwg_compare_drawings\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_fb7150c8c23893023756d0193cfe4a6314a26c0e.svgz",Conversion to SVG,0.234,9592 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo3\floorplans\1st_floor_electrical_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_02ca9b7a4607bfb1ef890e5c1ed6c6f198106c89.svgz",Conversion to SVG,0.36,12468 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\T1_050a0002.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d7212811f488c4a26185ca95eb58fd349b114814.svgz",Conversion to SVG,2.861,19980 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\T1_050a0002.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_63be23166de635882c520ee44c8b7a257d995bd0.svgz",Conversion to SVG,0.346,11500 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\T1_050a0002.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_54018829aaa0204f33ca74fdf99f2845cd1dd7a0.svgz",Conversion to SVG,2.715,18956 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\vf1565.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_86ceb37ca8d0def5de0f7403860a20383a654b6f.svgz",Conversion to SVG,0.35,8632 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo3\floorplans\vf1840.dwf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_1ef96d2172175fa76dd03cfb7e7c1452631bf70f.svgz",Conversion to SVG,0.205,8084 Kb
